PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerGroup,CabinDeck,CabinNum,CabinSide,LastName
6400,2.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6019.0,1,4555,5.0,446.0,0.0,531.0
6401,2.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5956.0,0,4555,4.0,1190.0,0.0,1012.0
6402,0.0,0.0,0.0,54.0,0.0,0.0,541.0,0.0,0.0,0.0,5706.0,0,4556,5.0,322.0,1.0,1091.0
6403,0.0,0.0,2.0,20.0,0.0,0.0,94.0,602.0,26.0,104.0,1250.0,1,4557,6.0,109.0,0.0,161.0
6404,2.0,0.0,2.0,32.0,0.0,1175.0,60.0,577.0,0.0,0.0,7095.0,0,4558,5.0,323.0,1.0,1657.0
6405,2.0,0.0,2.0,31.0,0.0,76.0,0.0,1036.0,101.0,23.0,7390.0,1,4558,5.0,323.0,1.0,1657.0
6406,2.0,1.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4966.0,1,4559,5.0,324.0,1.0,681.0
6407,0.0,0.0,1.0,16.0,0.0,345.0,0.0,3.0,0.0,134.0,8066.0,0,4560,6.0,110.0,0.0,1406.0
6408,0.0,1.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,1507.0,1,4560,6.0,110.0,0.0,2130.0
6409,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6575.0,1,4560,6.0,110.0,0.0,2130.0
6410,0.0,0.0,2.0,33.0,0.0,47.0,0.0,0.0,,1098.0,6946.0,0,4561,5.0,448.0,0.0,886.0
6411,0.0,1.0,2.0,45.0,0.0,0.0,0.0,,0.0,0.0,4453.0,1,4562,6.0,114.0,0.0,1932.0
6412,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0,4562,6.0,114.0,0.0,1932.0
6413,0.0,0.0,2.0,33.0,0.0,0.0,0.0,584.0,0.0,0.0,7467.0,0,4562,5.0,449.0,0.0,1932.0
6414,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,4563,6.0,115.0,1.0,
6415,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,566.0,0.0,112.0,0,4564,5.0,450.0,0.0,1268.0
6416,0.0,0.0,2.0,47.0,0.0,0.0,580.0,0.0,0.0,877.0,1286.0,0,4565,5.0,328.0,1.0,702.0
6417,1.0,0.0,2.0,37.0,0.0,0.0,1417.0,252.0,1.0,287.0,7588.0,1,4566,1.0,996.0,1.0,303.0
6418,1.0,1.0,0.0,14.0,0.0,,0.0,0.0,0.0,0.0,271.0,1,4566,1.0,996.0,1.0,1949.0
6419,1.0,1.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7419.0,1,4566,1.0,996.0,1.0,1949.0
6420,1.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,1,4566,1.0,996.0,1.0,1949.0
6421,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,1,4567,2.0,989.0,1.0,1554.0
6422,1.0,0.0,2.0,39.0,0.0,1105.0,30.0,897.0,,0.0,2747.0,1,4567,2.0,989.0,1.0,1554.0
6423,0.0,0.0,1.0,15.0,0.0,,0.0,446.0,72.0,0.0,6859.0,0,4568,5.0,331.0,1.0,1302.0
6424,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,8.0,574.0,317.0,0,4569,6.0,116.0,1.0,529.0
6425,0.0,0.0,2.0,49.0,0.0,0.0,315.0,0.0,0.0,352.0,6706.0,1,4569,6.0,116.0,1.0,529.0
6426,0.0,0.0,1.0,23.0,0.0,8.0,164.0,0.0,765.0,0.0,4278.0,0,4570,5.0,452.0,0.0,955.0
6427,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4038.0,1,4571,5.0,453.0,0.0,208.0
6428,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796.0,0,4571,5.0,453.0,0.0,208.0
6429,0.0,0.0,2.0,17.0,0.0,108.0,4.0,977.0,13.0,0.0,7683.0,0,4571,5.0,453.0,0.0,1032.0
6430,0.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.0,1,4571,5.0,453.0,0.0,208.0
6431,0.0,1.0,2.0,16.0,0.0,0.0,0.0,,0.0,,6572.0,1,4571,5.0,453.0,0.0,208.0
6432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409.0,1,4571,5.0,453.0,0.0,208.0
6433,0.0,0.0,2.0,26.0,0.0,113.0,38.0,0.0,0.0,527.0,7962.0,0,4571,5.0,453.0,0.0,208.0
6434,0.0,0.0,2.0,56.0,0.0,2.0,562.0,0.0,71.0,0.0,3388.0,0,4572,6.0,117.0,0.0,2149.0
6435,2.0,0.0,0.0,26.0,0.0,689.0,0.0,0.0,0.0,0.0,8287.0,1,4573,3.0,947.0,0.0,1343.0
6436,2.0,0.0,2.0,41.0,0.0,141.0,0.0,1034.0,30.0,40.0,6544.0,1,4574,5.0,454.0,0.0,1671.0
6437,2.0,0.0,2.0,27.0,0.0,20.0,0.0,764.0,36.0,0.0,7127.0,1,4575,3.0,939.0,1.0,464.0
6438,0.0,0.0,2.0,31.0,0.0,400.0,0.0,0.0,176.0,52.0,724.0,0,4576,6.0,118.0,0.0,1117.0
6439,0.0,0.0,2.0,40.0,0.0,3.0,0.0,61.0,0.0,608.0,7669.0,1,4577,5.0,456.0,0.0,1083.0
6440,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7596.0,1,4578,2.0,990.0,1.0,1392.0
6441,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5128.0,1,4579,6.0,119.0,0.0,1161.0
6442,1.0,0.0,2.0,50.0,1.0,0.0,1404.0,134.0,97.0,379.0,7414.0,1,4580,1.0,997.0,1.0,1051.0
6443,1.0,0.0,0.0,42.0,0.0,1026.0,413.0,0.0,12.0,556.0,2618.0,0,4581,0.0,1463.0,0.0,600.0
6444,1.0,0.0,2.0,50.0,0.0,52.0,719.0,0.0,573.0,1.0,141.0,0,4582,4.0,1208.0,1.0,1972.0
6445,0.0,0.0,2.0,39.0,0.0,14.0,454.0,285.0,0.0,0.0,613.0,1,4583,6.0,118.0,1.0,811.0
6446,0.0,0.0,2.0,27.0,0.0,0.0,,186.0,38.0,502.0,8400.0,0,4584,5.0,458.0,0.0,1778.0
6447,2.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8403.0,1,4585,4.0,1210.0,1.0,1148.0
6448,2.0,0.0,2.0,30.0,0.0,621.0,11.0,995.0,0.0,0.0,2030.0,1,4585,4.0,1210.0,1.0,1148.0
6449,2.0,1.0,2.0,16.0,0.0,,0.0,0.0,0.0,0.0,1786.0,1,4585,,,,1148.0
6450,,1.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7083.0,1,4585,4.0,1210.0,1.0,1148.0
6451,2.0,1.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,2408.0,1,4585,4.0,1210.0,1.0,1148.0
6452,0.0,0.0,0.0,22.0,0.0,38.0,19.0,316.0,209.0,113.0,7653.0,0,4586,5.0,459.0,0.0,1402.0
6453,2.0,0.0,0.0,36.0,0.0,918.0,6.0,1109.0,0.0,0.0,3058.0,1,4587,4.0,1211.0,1.0,1588.0
6454,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0,4588,6.0,122.0,0.0,672.0
6455,0.0,0.0,2.0,28.0,,736.0,0.0,0.0,0.0,75.0,3897.0,0,4588,6.0,122.0,0.0,672.0
6456,0.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0,1,4588,6.0,122.0,0.0,1265.0
6457,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7882.0,1,4588,6.0,122.0,0.0,672.0
6458,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4907.0,0,4588,6.0,122.0,0.0,672.0
6459,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2954.0,1,4588,6.0,122.0,0.0,672.0
6460,0.0,0.0,2.0,37.0,0.0,21.0,54.0,5.0,172.0,371.0,67.0,0,4589,5.0,335.0,1.0,94.0
6461,0.0,0.0,2.0,31.0,0.0,32.0,1090.0,0.0,0.0,9.0,1281.0,1,4590,5.0,460.0,0.0,1319.0
6462,0.0,0.0,2.0,31.0,0.0,,0.0,0.0,893.0,0.0,2279.0,0,4591,5.0,461.0,0.0,579.0
6463,0.0,0.0,2.0,43.0,0.0,139.0,785.0,0.0,0.0,197.0,4806.0,0,4592,5.0,463.0,0.0,891.0
6464,0.0,0.0,2.0,15.0,0.0,0.0,422.0,29.0,0.0,160.0,5715.0,0,4593,5.0,336.0,1.0,226.0
6465,0.0,0.0,2.0,58.0,0.0,,0.0,0.0,385.0,0.0,5583.0,1,4594,6.0,122.0,1.0,287.0
6466,2.0,1.0,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6187.0,1,4595,5.0,337.0,1.0,1137.0
6467,2.0,0.0,2.0,24.0,0.0,1208.0,0.0,842.0,2.0,239.0,,0,4595,5.0,337.0,1.0,
6468,0.0,0.0,2.0,49.0,0.0,0.0,68.0,91.0,921.0,15.0,2701.0,0,4596,6.0,123.0,1.0,927.0
6469,1.0,0.0,0.0,73.0,0.0,176.0,1.0,678.0,1069.0,984.0,2329.0,0,4597,0.0,1641.0,1.0,1204.0
6470,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,1,4597,0.0,1641.0,1.0,1204.0
6471,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8454.0,1,4597,0.0,1641.0,1.0,1204.0
6472,1.0,,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,1,4597,0.0,1641.0,1.0,1204.0
6473,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4027.0,1,4598,6.0,123.0,0.0,1023.0
6474,0.0,0.0,2.0,49.0,0.0,311.0,370.0,8.0,0.0,0.0,731.0,0,4598,6.0,123.0,0.0,1023.0
6475,0.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.0,0,4598,6.0,123.0,0.0,1023.0
6476,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,8041.0,0,4599,6.0,125.0,0.0,990.0
6477,2.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6415.0,1,4600,5.0,464.0,0.0,2120.0
6478,0.0,0.0,,23.0,0.0,7.0,0.0,0.0,585.0,649.0,7213.0,1,4601,4.0,1212.0,1.0,1256.0
6479,0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,,7158.0,1,4602,6.0,125.0,1.0,478.0
6480,2.0,1.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.0,1,4603,4.0,1193.0,0.0,351.0
6481,0.0,0.0,2.0,36.0,0.0,1060.0,0.0,0.0,2.0,0.0,2706.0,0,4604,5.0,338.0,1.0,783.0
6482,2.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,1,4605,5.0,465.0,0.0,1769.0
6483,2.0,1.0,0.0,29.0,0.0,,0.0,0.0,0.0,0.0,7542.0,1,4606,4.0,1214.0,1.0,1287.0
6484,1.0,1.0,2.0,21.0,0.0,0.0,,0.0,0.0,0.0,14.0,1,4607,1.0,999.0,1.0,1717.0
6485,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6909.0,1,4607,1.0,999.0,1.0,1717.0
6486,2.0,0.0,0.0,23.0,0.0,71.0,0.0,879.0,0.0,697.0,1739.0,0,4608,4.0,1215.0,1.0,252.0
6487,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5344.0,1,4609,3.0,948.0,0.0,31.0
6488,0.0,0.0,2.0,22.0,,592.0,132.0,,0.0,0.0,59.0,0,4610,5.0,467.0,0.0,2197.0
6489,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8253.0,0,4610,6.0,127.0,0.0,2197.0
6490,0.0,0.0,2.0,52.0,0.0,2.0,46.0,659.0,0.0,627.0,1316.0,0,4610,4.0,1194.0,0.0,2197.0
6491,0.0,0.0,2.0,22.0,0.0,0.0,575.0,18.0,0.0,18.0,3392.0,1,4611,4.0,1216.0,1.0,205.0
6492,1.0,0.0,0.0,31.0,0.0,0.0,908.0,1085.0,1180.0,122.0,5487.0,0,4612,2.0,952.0,0.0,362.0
6493,2.0,0.0,2.0,23.0,0.0,1195.0,4.0,231.0,0.0,0.0,3531.0,0,4613,4.0,1195.0,0.0,136.0
6494,0.0,0.0,1.0,35.0,0.0,22.0,0.0,830.0,0.0,33.0,4252.0,0,4614,5.0,342.0,1.0,1093.0
6495,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,1,4615,1.0,964.0,0.0,1893.0
6496,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4537.0,1,4615,1.0,964.0,0.0,1893.0
6497,1.0,0.0,0.0,39.0,0.0,0.0,60.0,0.0,289.0,1186.0,8463.0,0,4615,1.0,964.0,0.0,1893.0
6498,1.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7513.0,1,4615,1.0,964.0,0.0,1893.0
6499,0.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,1,4616,6.0,127.0,1.0,928.0
6500,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4039.0,1,4617,6.0,128.0,1.0,1169.0
6501,0.0,1.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.0,1,4618,6.0,129.0,1.0,1262.0
6502,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,0,4618,6.0,129.0,1.0,1262.0
6503,0.0,0.0,2.0,25.0,0.0,0.0,10.0,727.0,0.0,17.0,3105.0,0,4619,5.0,343.0,1.0,1495.0
6504,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,1,4620,0.0,1497.0,0.0,1798.0
6505,1.0,1.0,0.0,25.0,,0.0,0.0,0.0,0.0,0.0,6219.0,1,4620,0.0,1497.0,0.0,1798.0
6506,1.0,0.0,2.0,27.0,,69.0,1115.0,0.0,1191.0,1146.0,7625.0,0,4621,3.0,941.0,1.0,1508.0
6507,1.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2872.0,1,4621,3.0,941.0,1.0,1508.0
6508,1.0,0.0,0.0,20.0,0.0,0.0,1500.0,98.0,14.0,57.0,3461.0,1,4622,2.0,991.0,1.0,968.0
6509,1.0,0.0,0.0,40.0,0.0,1256.0,1411.0,693.0,1315.0,186.0,2433.0,0,4622,2.0,991.0,1.0,968.0
6510,0.0,0.0,2.0,18.0,0.0,0.0,18.0,72.0,1016.0,25.0,4266.0,0,4623,5.0,470.0,0.0,257.0
6511,0.0,0.0,2.0,21.0,0.0,0.0,0.0,722.0,3.0,0.0,5434.0,0,4624,5.0,471.0,0.0,1541.0
6512,0.0,0.0,2.0,38.0,0.0,183.0,1.0,507.0,0.0,,2960.0,1,4625,6.0,130.0,1.0,1711.0
6513,1.0,0.0,0.0,62.0,0.0,317.0,739.0,46.0,103.0,668.0,5537.0,1,4626,0.0,1508.0,0.0,965.0
6514,0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4474.0,1,4627,6.0,133.0,1.0,653.0
6515,2.0,0.0,2.0,48.0,1.0,1107.0,0.0,168.0,1.0,0.0,2461.0,0,4628,5.0,347.0,1.0,1303.0
6516,2.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3182.0,0,4628,4.0,1217.0,1.0,1303.0
6517,2.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,6450.0,1,4629,5.0,474.0,0.0,535.0
6518,2.0,0.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,3309.0,0,4629,4.0,1196.0,0.0,535.0
6519,0.0,0.0,2.0,26.0,0.0,0.0,0.0,1.0,0.0,350.0,2936.0,1,4630,6.0,135.0,1.0,2195.0
6520,2.0,1.0,2.0,46.0,0.0,,0.0,0.0,0.0,0.0,8282.0,1,4631,5.0,348.0,1.0,2115.0
6521,0.0,0.0,2.0,32.0,0.0,0.0,291.0,31.0,5.0,462.0,996.0,0,4632,6.0,137.0,1.0,1495.0
6522,0.0,0.0,,40.0,0.0,686.0,0.0,0.0,0.0,59.0,6842.0,0,4633,5.0,349.0,1.0,1781.0
6523,2.0,0.0,2.0,27.0,0.0,586.0,0.0,937.0,0.0,0.0,7842.0,1,4634,3.0,949.0,0.0,361.0
6524,0.0,,2.0,28.0,0.0,0.0,514.0,0.0,1.0,2.0,1618.0,1,4635,5.0,350.0,1.0,1307.0
6525,1.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8355.0,1,4636,1.0,1000.0,1.0,616.0
6526,2.0,1.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,4637,5.0,351.0,1.0,
6527,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6098.0,1,4637,5.0,351.0,1.0,901.0
6528,2.0,0.0,2.0,12.0,,0.0,0.0,0.0,0.0,0.0,6648.0,1,4637,5.0,351.0,1.0,901.0
6529,1.0,0.0,2.0,25.0,0.0,0.0,1302.0,0.0,1066.0,978.0,97.0,0,4638,2.0,955.0,0.0,456.0
6530,2.0,0.0,2.0,,0.0,403.0,0.0,478.0,0.0,0.0,7325.0,0,4639,4.0,1219.0,1.0,1125.0
6531,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,1,4639,5.0,353.0,1.0,1125.0
6532,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2301.0,1,4639,5.0,353.0,1.0,1125.0
6533,1.0,0.0,0.0,27.0,0.0,142.0,1232.0,417.0,0.0,18.0,3242.0,1,4640,,,,212.0
6534,1.0,0.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,1,4641,0.0,1519.0,0.0,496.0
6535,1.0,,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6746.0,0,4641,0.0,1519.0,0.0,496.0
6536,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4791.0,1,4642,6.0,138.0,1.0,956.0
6537,2.0,0.0,2.0,16.0,0.0,421.0,713.0,824.0,0.0,0.0,514.0,0,4643,5.0,354.0,1.0,1451.0
6538,1.0,1.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7331.0,1,4644,3.0,951.0,0.0,1041.0
6539,0.0,0.0,1.0,25.0,0.0,0.0,861.0,0.0,890.0,0.0,3181.0,0,4645,5.0,475.0,0.0,2203.0
6540,0.0,0.0,2.0,39.0,0.0,128.0,566.0,0.0,0.0,0.0,7951.0,0,4646,5.0,355.0,1.0,0.0
6541,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,724.0,44.0,4981.0,0,4646,4.0,1221.0,1.0,0.0
6542,0.0,0.0,0.0,16.0,0.0,43.0,3.0,620.0,0.0,0.0,3233.0,1,4646,5.0,355.0,1.0,0.0
6543,2.0,0.0,2.0,35.0,0.0,1012.0,1281.0,768.0,0.0,14.0,2691.0,1,4647,5.0,476.0,0.0,1510.0
6544,2.0,0.0,0.0,43.0,0.0,440.0,13.0,920.0,11.0,0.0,671.0,0,4647,4.0,1199.0,0.0,280.0
6545,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6975.0,1,4647,5.0,476.0,0.0,1510.0
6546,0.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5115.0,1,4648,6.0,131.0,0.0,1281.0
6547,1.0,0.0,2.0,60.0,0.0,0.0,706.0,46.0,687.0,1302.0,7063.0,0,4649,2.0,992.0,1.0,2002.0
6548,0.0,0.0,2.0,49.0,0.0,169.0,0.0,18.0,481.0,1.0,1549.0,0,4650,6.0,139.0,1.0,1097.0
6549,2.0,0.0,2.0,50.0,0.0,117.0,0.0,777.0,0.0,0.0,6351.0,1,4651,5.0,356.0,1.0,1991.0
6550,1.0,0.0,2.0,40.0,0.0,0.0,115.0,0.0,1092.0,283.0,8205.0,0,4652,2.0,956.0,0.0,1869.0
6551,2.0,1.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,7134.0,1,4653,5.0,357.0,1.0,901.0
6552,2.0,0.0,,18.0,0.0,1075.0,0.0,94.0,0.0,0.0,1419.0,0,4653,4.0,1222.0,1.0,901.0
6553,2.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.0,1,4654,5.0,358.0,1.0,461.0
6554,2.0,0.0,2.0,56.0,1.0,763.0,0.0,172.0,0.0,605.0,6373.0,0,4655,5.0,477.0,0.0,1012.0
6555,0.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,1,4656,6.0,141.0,1.0,129.0
6556,0.0,0.0,2.0,29.0,0.0,0.0,10.0,0.0,5.0,734.0,8001.0,0,4657,4.0,1223.0,1.0,2195.0
6557,1.0,0.0,2.0,22.0,0.0,0.0,977.0,1007.0,99.0,0.0,6815.0,1,4658,2.0,993.0,1.0,1940.0
6558,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,,0.0,2641.0,1,4658,2.0,993.0,1.0,747.0
6559,1.0,0.0,2.0,23.0,0.0,69.0,1370.0,0.0,0.0,205.0,3564.0,1,4658,2.0,993.0,1.0,1940.0
6560,1.0,0.0,2.0,28.0,1.0,0.0,1487.0,0.0,722.0,330.0,2431.0,1,4658,2.0,993.0,1.0,1940.0
6561,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,1,4658,2.0,993.0,1.0,747.0
6562,1.0,0.0,2.0,32.0,0.0,0.0,87.0,0.0,1290.0,1.0,899.0,0,4658,2.0,993.0,1.0,1940.0
6563,0.0,0.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4986.0,1,4659,6.0,142.0,1.0,1881.0
6564,0.0,0.0,2.0,26.0,0.0,0.0,0.0,561.0,1.0,108.0,4495.0,0,4660,6.0,135.0,0.0,940.0
6565,,0.0,2.0,43.0,0.0,1063.0,17.0,544.0,0.0,0.0,7137.0,1,4661,5.0,479.0,0.0,176.0
6566,0.0,0.0,2.0,25.0,0.0,377.0,0.0,0.0,462.0,0.0,2361.0,0,4662,4.0,1224.0,1.0,205.0
6567,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4395.0,0,4662,6.0,143.0,1.0,205.0
6568,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5919.0,1,4663,6.0,137.0,0.0,1208.0
6569,0.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5876.0,1,4663,6.0,137.0,0.0,1208.0
6570,0.0,0.0,2.0,15.0,0.0,9.0,592.0,4.0,0.0,2.0,7852.0,1,4663,4.0,1200.0,0.0,1208.0
6571,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4940.0,1,4664,6.0,144.0,1.0,1019.0
6572,1.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,7203.0,1,4665,2.0,957.0,0.0,36.0
6573,0.0,0.0,2.0,20.0,0.0,463.0,0.0,82.0,111.0,0.0,6987.0,1,4666,6.0,146.0,1.0,672.0
6574,2.0,0.0,2.0,47.0,0.0,156.0,0.0,841.0,36.0,0.0,1586.0,1,4667,5.0,480.0,0.0,1420.0
6575,2.0,0.0,0.0,16.0,0.0,872.0,0.0,391.0,387.0,,1207.0,0,4667,4.0,1202.0,0.0,1420.0
6576,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6664.0,1,4668,6.0,147.0,1.0,1537.0
6577,0.0,0.0,2.0,22.0,0.0,232.0,0.0,0.0,540.0,1.0,1200.0,0,4669,6.0,139.0,0.0,147.0
6578,2.0,0.0,2.0,39.0,0.0,9.0,0.0,569.0,0.0,0.0,3406.0,1,4670,5.0,359.0,1.0,1931.0
6579,1.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,5636.0,1,4671,1.0,1001.0,1.0,631.0
6580,1.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,1,4672,2.0,958.0,0.0,839.0
6581,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6939.0,1,4673,1.0,1002.0,1.0,1884.0
6582,0.0,0.0,2.0,70.0,0.0,28.0,0.0,0.0,550.0,104.0,6856.0,0,4674,5.0,483.0,0.0,275.0
6583,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1,4675,1.0,1003.0,1.0,488.0
6584,1.0,0.0,2.0,49.0,0.0,0.0,944.0,0.0,651.0,481.0,1621.0,1,4675,1.0,1003.0,1.0,1424.0
6585,0.0,0.0,0.0,25.0,0.0,0.0,12.0,687.0,19.0,103.0,5053.0,0,4676,4.0,1225.0,1.0,583.0
6586,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,1,4677,1.0,1004.0,1.0,1619.0
6587,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5424.0,1,4677,1.0,1004.0,1.0,1619.0
6588,1.0,0.0,2.0,37.0,0.0,26.0,1120.0,9.0,0.0,40.0,7989.0,1,4678,3.0,953.0,0.0,1186.0
6589,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,5296.0,1,4678,3.0,953.0,0.0,153.0
6590,2.0,0.0,2.0,28.0,,1077.0,0.0,13.0,87.0,0.0,1221.0,0,4679,4.0,1204.0,0.0,726.0
6591,,0.0,2.0,22.0,0.0,751.0,47.0,23.0,131.0,0.0,8178.0,0,4679,4.0,1204.0,0.0,726.0
6592,1.0,0.0,2.0,26.0,0.0,133.0,1001.0,7.0,34.0,84.0,5625.0,1,4680,1.0,1005.0,1.0,1871.0
6593,0.0,0.0,1.0,25.0,0.0,60.0,0.0,0.0,0.0,630.0,352.0,0,4681,6.0,151.0,1.0,204.0
6594,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,657.0,5.0,2347.0,0,4682,6.0,152.0,1.0,851.0
6595,2.0,0.0,2.0,20.0,0.0,1226.0,57.0,988.0,4.0,2.0,7179.0,0,4683,5.0,361.0,1.0,215.0
6596,0.0,0.0,0.0,35.0,0.0,0.0,70.0,522.0,0.0,0.0,4987.0,0,4684,5.0,488.0,0.0,2027.0
6597,0.0,0.0,2.0,37.0,0.0,741.0,0.0,0.0,80.0,0.0,4870.0,0,4685,5.0,490.0,0.0,773.0
6598,1.0,0.0,0.0,37.0,0.0,0.0,1455.0,0.0,1253.0,559.0,8349.0,0,4686,2.0,994.0,1.0,1436.0
6599,0.0,0.0,2.0,13.0,0.0,0.0,110.0,565.0,0.0,7.0,2082.0,0,4687,5.0,491.0,0.0,2213.0
6600,0.0,0.0,1.0,20.0,0.0,0.0,,0.0,0.0,843.0,6481.0,0,4687,5.0,491.0,0.0,2213.0
